,rsp_id,country,departamento,municipio,neighborhood,rural_urban,rsp_sex,rsp_age,hh_size,remittances_yn,remesa_efectivo_uso_pct/2,exp_6months_currency,exp_6months_health,avg_income_currency,avg_income_amount,exp_6months_health_USD
1064,3934,HND,901726,1021451,Los Limones ,1,1,43,6,0,,2,102.5,2.0,328.0,4.202500000000001
1090,3908,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,46,3,1,20.0,2,0.0,2.0,164.0,0.0
1098,3900,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,36,4,0,,2,12.3,2.0,164.0,0.5043000000000001
1103,3895,HND,901732,1021558,Jicarito ,1,1,43,4,0,,2,102.5,2.0,1435.0,4.202500000000001
1104,3894,HND,901742,1021722,Invasi_n Alturas Celestiales,2,2,32,4,0,,2,24.6,2.0,328.0,1.0086000000000002
1109,3889,HND,901732,1021557,Sabanagrande,2,1,33,2,1,,2,205.0,,,8.405000000000001
1110,3888,HND,901732,1021557,Sabanagrande,2,1,57,3,0,,2,41.0,,,1.681
1111,3887,HND,901732,1021557,Sabanagrande,2,2,52,7,0,,2,123.0,,,5.043
1112,3886,HND,901732,1021557,Sabanagrande,2,2,24,4,0,,2,2.05,,,0.08405
1113,3885,HND,901732,1021557,Sabanagrande,2,2,26,8,0,,2,0.0,2.0,328.0,0.0
1117,3881,HND,901742,1021722,"Invasi_n Alturas Celestiales
",2,1,33,4,1,,2,12.3,,,0.5043000000000001
1118,3880,HND,901726,1021451,Tablado,1,1,28,8,0,,2,20.5,,,0.8405
1119,3879,HND,901726,1021451,Tablado,1,2,33,4,0,,2,20.5,2.0,123.0,0.8405
1120,3878,HND,901726,1021451,Tablado,1,1,43,3,1,,2,123.0,2.0,492.0,5.043
1121,3877,HND,901726,1021451,Tablado,1,2,58,5,0,,2,410.0,2.0,553.5,16.810000000000002
1122,3876,HND,901726,1021451,Los limones,2,2,33,4,0,,2,82.0,2.0,492.0,3.362
1123,3875,HND,901726,1021451,Los limones,1,1,42,6,0,,2,820.0,,,33.620000000000005
1124,3874,HND,901732,1021557,Sabanagrande ,2,2,46,8,0,,2,1230.0,,,50.43
1125,3873,HND,901732,1021557,Sabanagrande ,2,2,60,10,1,,2,0.0,,,0.0
1126,3872,HND,901732,1021557,Sabanagrande ,2,1,31,6,0,,2,164.0,,,6.724
1127,3871,HND,901732,1021557,Sabanagrande ,2,1,55,6,0,,2,7.38,,,0.30258
1128,3870,HND,901732,1021557,Sabanagrande ,2,1,55,4,0,,2,0.0,,,0.0
1141,3857,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,23,4,0,,2,4.1,,,0.1681
1154,3844,HND,901742,1021722,Arena Blanca,1,1,37,7,1,30.0,2,82.0,2.0,328.0,3.362
1217,3781,HND,901732,1021553,EL Tejar,1,1,51,3,0,,2,0.0,,,0.0
1218,3780,HND,901732,1021553,Villa vista,1,1,42,3,0,,2,0.0,2.0,20.5,0.0
1219,3779,HND,901732,1021558,Jicarito,1,1,42,4,1,,2,12.3,2.0,266.5,0.5043000000000001
1220,3778,HND,901726,1021447,Agua Caliente,1,1,26,3,1,,2,820.0,2.0,2870.0,33.620000000000005
1221,3777,HND,901726,1021447,Agua Caliente,1,1,32,4,0,,2,123.0,2.0,410.0,5.043
1222,3776,HND,901732,1021558,Jicarito ,1,2,50,3,0,,2,328.0,2.0,943.0,13.448
1224,3774,HND,901732,1021543,Comunidad ,1,1,32,4,0,,2,0.0,,,0.0
1225,3773,HND,901732,1021545,Col. La laguna,2,1,23,3,0,,2,20.5,2.0,61.5,0.8405
1226,3772,HND,901732,1021545,Col la laguna,2,1,46,4,0,,2,0.0,,,0.0
1227,3771,HND,901732,1021545,Col. La alemania,2,1,29,6,1,,2,0.0,,,0.0
1228,3770,HND,901732,1021545,Col Alemania,2,1,62,3,0,,2,246.0,,,10.086
1229,3769,HND,901732,1021545,Col villa franca,2,1,33,4,0,,2,0.0,2.0,41.0,0.0
1230,3768,HND,901732,1021545,Col. Villa Franca,2,1,62,5,0,,2,12.3,2.0,82.0,0.5043000000000001
1231,3767,HND,901742,1021722,Arena Blanca,1,1,38,8,1,20.0,2,123.0,2.0,205.0,5.043
1232,3766,HND,901732,1021553,Barrio La Quinta,1,1,44,2,0,,2,82.0,2.0,615.0,3.362
1233,3765,HND,901742,1021722,Arena Blanca,1,1,60,1,0,,2,61.5,2.0,410.0,2.5215
1234,3764,HND,901742,1021721,Toyos,1,2,65,1,0,,2,61.5,2.0,287.0,2.5215
1235,3763,HND,901742,1021722,2 de Marzo,2,2,50,4,1,30.0,2,82.0,2.0,492.0,3.362
1236,3762,HND,901732,1021547,Los Llanos,2,1,60,1,1,,2,205.0,,,8.405000000000001
1237,3761,HND,901732,1021547,Los Llanos,2,1,24,4,1,0.0,2,1640.0,,,67.24000000000001
1238,3760,HND,901732,1021547,Los Llanos y Cerro Grande ,2,1,48,10,1,,2,8.2,,,0.3362
1239,3759,HND,901742,1021721,Toyos,1,2,30,3,0,,2,82.0,2.0,656.0,3.362
1240,3758,HND,901732,1021560,Barrio san Cristobal,1,1,70,3,0,,2,82.0,,,3.362
1241,3757,HND,901732,1021560,Barrio mi esperanza,1,1,48,5,0,,2,0.0,,,0.0
1242,3756,HND,901732,1021560,"Barrio arriba, barrio san cristobal. ",1,1,33,4,1,25.0,2,0.0,,,0.0
1243,3755,HND,901732,1021560,Barrio arriba,1,2,58,4,0,,2,410.0,2.0,1025.0,16.810000000000002
1244,3754,HND,901732,1021560,Barrio arriba ,1,1,53,3,0,,2,287.0,2.0,1230.0,11.767000000000001
1245,3753,HND,901742,1021726,El Vertiente,1,1,58,6,1,80.0,2,73.8,,,3.0258
1246,3752,HND,901742,1021721,Toyos,1,1,46,5,1,,2,123.0,,,5.043
1262,3736,HND,901742,1021721,Toyos,1,1,33,6,0,,2,32.8,,,1.3448
1263,3735,HND,901742,1021726,El Vertiente,1,1,30,4,1,,2,0.0,,,0.0
1264,3734,HND,901742,1021726,El Vertiente,1,1,67,4,1,10.0,2,20.5,2.0,410.0,0.8405
1265,3733,HND,901742,1021726,El Vertiente,1,1,48,4,0,,2,2460.0,,,100.86
1266,3732,HND,901732,1021558,Jicarito ,1,1,59,4,0,,2,615.0,,,25.215
1267,3731,HND,901742,1021726,El Vertiente,1,1,73,2,1,10.0,2,41.0,2.0,143.5,1.681
1268,3730,HND,901742,1021726,El Vertiente,1,1,49,5,0,,2,0.0,,,0.0
1269,3729,HND,901742,1021726,El Vertiente,1,1,23,5,1,,2,0.82,2.0,328.0,0.03362
1270,3728,HND,901726,1021449,7 de mayo,1,2,69,2,0,,2,82.0,,,3.362
1271,3727,HND,901726,1021449,La Danta ,1,1,30,6,0,,2,82.0,2.0,205.0,3.362
1272,3726,HND,901726,1021449,La Danta,1,2,30,3,0,,2,24.6,2.0,184.5,1.0086000000000002
1273,3725,HND,901726,1021449,La Danta,1,2,36,3,0,,2,20.5,,,0.8405
1274,3724,HND,901726,1021449,La Danta,1,1,40,4,0,,2,61.5,,,2.5215
1275,3723,HND,901726,1021449,La Danta,1,1,38,3,0,,2,123.0,2.0,131.2,5.043
1276,3722,HND,901742,1021726,El Vertiente,1,1,25,9,0,,2,0.0,2.0,164.0,0.0
1283,3715,HND,901742,1021721,Toyos,1,1,39,4,0,,2,0.0,2.0,328.0,0.0
1284,3714,HND,901742,1021722,Toyos,1,1,43,4,1,10.0,2,12.3,,,0.5043000000000001
1285,3713,HND,901742,1021722,Brisas del Ulua,2,1,42,4,1,,2,102.5,,,4.202500000000001
1286,3712,HND,901742,1021722,Brisas del Ulua,2,2,67,1,1,,2,0.0,,,0.0
1287,3711,HND,901742,1021722,Brisas del Ulua,2,1,38,6,1,,2,369.0,2.0,2460.0,15.129000000000001
1288,3710,HND,901732,1021553,Barrio el Centro,1,1,74,1,0,,2,0.0,,,0.0
1289,3709,HND,901742,1021722,Brisas del Ulua,2,1,36,5,0,,2,73.8,,,3.0258
1290,3708,HND,901732,1021567,Eden,1,2,24,5,1,,2,615.0,,,25.215
1291,3707,HND,901732,1021567,Eden centro,1,1,49,3,1,10.0,2,410.0,,,16.810000000000002
1297,3701,HND,901732,1021555,El Encino,1,1,30,5,0,,2,0.0,,,0.0
1298,3700,HND,901732,1021555,El Encino,1,1,34,5,0,,2,12.3,2.0,61.5,0.5043000000000001
1299,3699,HND,901732,1021555,El Encino,1,1,36,5,0,,2,23.78,2.0,61.5,0.9749800000000001
1300,3698,HND,901732,1021555,El Encino,1,2,37,4,0,,2,131.2,2.0,282.9,5.3792
1301,3697,HND,901732,1021555,El Encino,1,1,44,3,0,,2,123.0,2.0,41.0,5.043
1302,3696,HND,901732,1021555,El Encino,1,1,36,4,0,,2,75.85,2.0,49.2,3.10985
1303,3695,HND,901742,1021722,Brisas del Ulua,2,1,33,4,1,,2,98.4,2.0,410.0,4.034400000000001
1304,3694,HND,901732,1021547,Colonia 21 de noviembre ,2,1,28,4,0,,2,123.0,2.0,615.0,5.043
1305,3693,HND,901732,1021547,Colonia Llanos de Figueroa ,2,2,25,4,0,,2,0.0,2.0,615.0,0.0
1306,3692,HND,901732,1021547,Colonia 21 de noviembre ,2,1,32,3,1,,2,328.0,2.0,492.0,13.448
1307,3691,HND,901732,1021547,Colonia Santa Fe ,2,1,24,6,1,,2,123.0,2.0,533.0,5.043
1308,3690,HND,901732,1021547,San Juan ,1,1,65,4,0,,2,82.0,,,3.362
1309,3689,HND,901732,1021548,"Caserio, Santa Ines",1,1,51,5,0,,2,16.4,,,0.6724
1320,3678,HND,901742,1021722,Arena Blanca,1,1,40,4,0,,2,41.0,,,1.681
1331,3667,HND,901732,1021548,"Caserio, Santa Ines",1,1,87,1,1,,2,20.5,,,0.8405
1337,3661,HND,901742,1021722,Arena Blanca,1,1,77,3,1,,2,28.7,,,1.1767
1338,3660,HND,901732,1021553,Barrio el centro,1,1,60,3,0,,2,2.05,,,0.08405
1339,3659,HND,901742,1021722,Arena Blanca,1,1,49,2,0,,2,0.0,,,0.0
1340,3658,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,36,4,0,,2,12.3,,,0.5043000000000001
1341,3657,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,67,1,0,,2,0.0,,,0.0
1342,3656,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,28,4,0,,2,4.1,2.0,164.0,0.1681
1343,3655,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,57,5,0,,2,16.4,2.0,307.5,0.6724
1344,3654,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,30,6,0,,2,0.0,2.0,213.2,0.0
1371,3627,HND,901732,1021557,Dulce nombre,1,2,32,2,1,100.0,2,61.5,2.0,287.0,2.5215
1372,3626,HND,901732,1021557,Dulce nombre ,1,1,58,4,0,,2,123.0,,,5.043
1373,3625,HND,901732,1021557,Dulce nombre,1,1,66,4,0,,2,205.0,,,8.405000000000001
1374,3624,HND,901732,1021557,Dulce nombre ,1,1,60,8,0,,2,52.48,,,2.15168
1375,3623,HND,901732,1021557,Dulce nombre,1,1,39,7,0,,2,28.7,2.0,2460.0,1.1767
1376,3622,HND,901732,1021557,Dulce nombre,1,1,53,8,0,,2,4.92,,,0.20172
1377,3621,HND,901732,1021557,Dulce nombre,1,2,33,9,0,,2,49.2,,,2.0172000000000003
1378,3620,HND,901732,1021557,Dulce nombre ,1,1,65,6,0,,2,164.0,,,6.724
1379,3619,HND,901732,1021548,"Caserio, Santa Ines",1,1,60,2,0,,2,12.3,,,0.5043000000000001
1380,3618,HND,901732,1021565,Los charcos ,1,1,56,7,1,,2,41.0,,,1.681
1381,3617,HND,901732,1021565,Los charcos ,1,2,45,5,0,,2,41.0,,,1.681
1382,3616,HND,901732,1021565,Los charcos ,1,1,19,4,0,,2,123.0,,,5.043
1383,3615,HND,901732,1021565,Los charcos ,1,2,40,5,0,,2,0.0,,,0.0
1384,3614,HND,901732,1021565,Los charcos ,1,1,43,6,1,,2,0.0,,,0.0
1385,3613,HND,901732,1021565,Los charcos ,1,1,29,5,0,,2,61.5,,,2.5215
1386,3612,HND,901732,1021565,Los charcos ,1,1,48,5,0,,2,246.0,2.0,164.0,10.086
1387,3611,HND,901732,1021565,Los charcos ,1,2,53,3,0,,2,8.2,,,0.3362
1388,3610,HND,901732,1021545,Colonia la laguna,2,1,27,2,1,,2,0.0,2.0,123.0,0.0
1389,3609,HND,901732,1021545,Colonia la laguna,2,1,47,9,1,25.0,2,82.0,,,3.362
1390,3608,HND,901732,1021545,Colonia Alemania,2,1,44,5,0,,2,0.0,,,0.0
1391,3607,HND,901732,1021545,Colonia Alemania,2,1,43,5,0,,2,0.0,2.0,102.5,0.0
1392,3606,HND,901732,1021545,Colonia Villafranca,2,1,65,6,1,5.0,2,0.0,,,0.0
1393,3605,HND,901732,1021545,Colonia Villafranca,2,2,49,2,0,,2,41.0,2.0,615.0,1.681
1394,3604,HND,901732,1021553,Barrio Santo Domingo,1,1,40,4,0,,2,123.0,,,5.043
1400,3598,HND,901732,1021557,Dulce nombre,1,2,32,4,1,30.0,2,8.2,2.0,615.0,0.3362
1401,3597,HND,901732,1021557,Dulce nombre,1,1,45,1,0,,2,20.5,,,0.8405
1402,3596,HND,901732,1021557,Dulce nombre,1,1,33,5,1,,2,61.5,,,2.5215
1403,3595,HND,901732,1021557,Dulce nombre,1,2,20,5,1,,2,41.0,,,1.681
1404,3594,HND,901732,1021557,Dulce nombre,1,1,55,6,0,,2,205.0,,,8.405000000000001
1405,3593,HND,901732,1021557,Dulce nombre,1,2,70,5,0,,2,49.2,,,2.0172000000000003
1406,3592,HND,901732,1021557,Dulce nombre,1,2,51,4,0,,2,20.5,,,0.8405
1407,3591,HND,901732,1021557,Dulce nombre,1,1,40,13,0,,2,205.0,,,8.405000000000001
1418,3580,HND,901726,1021449,Col. Siete de Mayo ,1,2,45,0,0,,2,0.0,2.0,266.5,0.0
1419,3579,HND,901726,1021449,La danta,1,2,70,4,0,,2,61.5,,,2.5215
1420,3578,HND,901726,1021449,La danta,1,2,37,4,0,,2,41.0,,,1.681
1421,3577,HND,901726,1021449,La danta,1,1,55,5,0,,2,0.0,,,0.0
1422,3576,HND,901726,1021449,La danta,1,1,43,4,0,,2,10.25,,,0.42025
1423,3575,HND,901726,1021449,La danta,1,1,66,4,0,,2,82.0,,,3.362
1429,3569,HND,901742,1021722,Arena Blanca,1,1,23,6,0,,2,0.0,,,0.0
1435,3563,HND,901726,1021449,7 de mayo,1,1,19,6,0,,2,73.8,,,3.0258
1439,3559,HND,901726,1021449,La Danta,1,1,84,6,0,,2,49.2,,,2.0172000000000003
1440,3558,HND,901726,1021449,La Danta,1,2,43,5,0,,2,123.0,,,5.043
1441,3557,HND,901726,1021449,La Danta,1,1,23,6,0,,2,0.0,2.0,410.0,0.0
1442,3556,HND,901726,1021449,La Danta,1,1,59,8,0,,2,41.0,2.0,205.0,1.681
1447,3551,HND,901742,1021722,Arena Blanca,1,1,37,6,1,,2,0.0,,,0.0
1455,3543,HND,901732,1021558,Jicarito ,1,1,44,3,0,,2,20.5,,,0.8405
1456,3542,HND,901732,1021563,Los Encinos,1,2,40,5,0,,2,0.0,,,0.0
1457,3541,HND,901732,1021563,El Sursular,1,1,63,4,0,,2,0.0,,,0.0
1458,3540,HND,901732,1021563,La Cali ,1,1,36,9,0,,2,41.0,2.0,164.0,1.681
1459,3539,HND,901732,1021563,La Cali,1,2,59,5,1,,2,410.0,,,16.810000000000002
1460,3538,HND,901732,1021563,La Cali ,1,2,49,8,0,,2,697.0,2.0,328.0,28.577
1461,3537,HND,901732,1021563,Los Encinos,1,1,25,5,0,,2,123.0,,,5.043
1462,3536,HND,901732,1021563,Los Encinos,1,1,48,5,0,,2,82.0,,,3.362
1463,3535,HND,901732,1021563,Los Encinos,1,1,71,2,0,,2,246.0,,,10.086
1464,3534,HND,901732,1021548,Libertad Centro,1,1,70,6,0,,2,0.0,,,0.0
1465,3533,HND,901726,1021452,Los llanos,1,2,64,1,0,,2,123.0,,,5.043
1466,3532,HND,901726,1021452,Los llanos,1,1,57,5,0,,2,0.0,,,0.0
1467,3531,HND,901726,1021452,Los llanos ,1,1,65,3,0,,2,205.0,,,8.405000000000001
1468,3530,HND,901726,1021452,Los llanos,1,1,55,2,0,,2,410.0,,,16.810000000000002
1469,3529,HND,901726,1021452,Los llanos ,1,1,28,1,0,,2,0.0,,,0.0
1479,3519,HND,901726,1021452,El Llano,1,2,39,6,0,,2,246.0,2.0,65.6,10.086
1480,3518,HND,901726,1021452,El Llano,1,2,55,1,0,,2,32.8,2.0,32.8,1.3448
1481,3517,HND,901726,1021452,El Llano,1,2,70,4,0,,2,14.35,2.0,24.6,0.58835
1482,3516,HND,901726,1021452,El Llano,1,1,65,9,0,,2,0.0,,,0.0
1483,3515,HND,901726,1021452,El llano,1,1,55,5,0,,2,49.2,2.0,73.8,2.0172000000000003
1484,3514,HND,901732,1021544,Guanijuil,1,1,41,3,1,20.0,2,61.5,,,2.5215
1485,3513,HND,901732,1021544,El lim_n,1,2,33,3,0,,2,45.1,,,1.8491000000000002
1486,3512,HND,901732,1021544,El limon,1,1,46,5,0,,2,49.2,,,2.0172000000000003
1487,3511,HND,901732,1021544,El lim_n,1,2,48,4,0,,2,32.8,2.0,41.0,1.3448
1488,3510,HND,901732,1021544,Chaparral,1,1,27,3,1,20.0,2,41.0,,,1.681
1489,3509,HND,901732,1021565,Los Charcos,1,1,41,6,0,,2,123.0,,,5.043
1490,3508,HND,901732,1021565,Los Charcos,1,1,39,6,0,,2,8.2,2.0,82.0,0.3362
1491,3507,HND,901732,1021565,Los Charcos,1,2,63,11,1,,2,123.0,,,5.043
1492,3506,HND,901732,1021565,Los Charcos,1,1,26,3,0,,2,0.0,,,0.0
1493,3505,HND,901732,1021565,Los Charcos,1,1,29,6,0,,2,0.0,2.0,205.0,0.0
1494,3504,HND,901732,1021565,Los Charcos,1,1,25,8,0,,2,41.0,,,1.681
1496,3502,HND,901732,1021565,Los Charcos,1,1,34,6,0,,2,0.0,2.0,246.0,0.0
1501,3497,HND,901726,1021451,Los Llanos,1,2,58,8,1,,2,225.5,2.0,328.0,9.2455
1502,3496,HND,901726,1021452,Los Llanos,1,2,52,2,0,,2,49.2,2.0,164.0,2.0172000000000003
1503,3495,HND,901726,1021452,Los Llanos,1,1,56,1,0,,2,246.0,2.0,143.5,10.086
1504,3494,HND,901726,1021452,Los Llanos,1,1,67,3,0,,2,82.0,2.0,205.0,3.362
1505,3493,HND,901726,1021441,Barrio Moraz_n,2,1,60,7,0,,2,102.5,,,4.202500000000001
1506,3492,HND,901726,1021441,Barrio Moraz_n,2,1,34,3,0,,2,131.2,2.0,574.0,5.3792
1507,3491,HND,901726,1021441,Colonia Armenja Aguilar ,2,2,37,3,0,,2,287.0,,,11.767000000000001
1508,3490,HND,901726,1021441,Colonia Armenja Aguilar ,2,1,44,4,0,,2,102.5,2.0,319.8,4.202500000000001
1509,3489,HND,901726,1021441,Colonia Armenja Aguilar ,2,1,56,2,0,,2,205.0,,,8.405000000000001
1510,3488,HND,901726,1021446,Las Hormigas,1,2,32,4,1,,2,28.7,2.0,205.0,1.1767
1511,3487,HND,901726,1021446,Las Hormigas,1,1,55,3,0,,2,0.0,2.0,32.8,0.0
1512,3486,HND,901726,1021446,Las Hormigas,1,1,48,4,0,,2,16.4,2.0,147.6,0.6724
1513,3485,HND,901726,1021446,Las Hormigas,1,1,52,8,1,25.0,2,184.5,,,7.564500000000001
1514,3484,HND,901726,1021446,Las Hormigas,1,1,28,4,0,,2,0.0,,,0.0
1515,3483,HND,901726,1021446,Las Hormigas,1,1,38,6,0,,2,82.0,2.0,164.0,3.362
1516,3482,HND,901726,1021446,Las Hormigas,1,1,43,5,0,,2,123.0,,,5.043
1517,3481,HND,901726,1021446,Las Hormigas,1,2,33,8,1,,2,0.0,,,0.0
1518,3480,HND,901726,1021446,Las Hormigas,1,1,40,9,0,,2,0.0,,,0.0
1519,3479,HND,901726,1021446,Las Hormigas,1,1,34,5,1,20.0,2,492.0,,,20.172
1520,3478,HND,901726,1021446,Las Hormiga,1,2,60,2,0,,2,0.0,,,0.0
1540,3458,HND,901732,1021564,Zarabanda ,1,1,37,5,1,,2,41.0,,,1.681
1541,3457,HND,901732,1021564,Zarabanda,1,1,19,4,0,,2,2.05,,,0.08405
1542,3456,HND,901732,1021564,Zarabanda,1,1,62,5,0,,2,246.0,,,10.086
1543,3455,HND,901732,1021564,Zarabanda,1,1,25,4,0,,2,0.0,,,0.0
1544,3454,HND,901732,1021564,Zarabanda,1,2,36,3,0,,2,32.8,,,1.3448
1545,3453,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,45,3,0,,2,41.0,2.0,246.0,1.681
1546,3452,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,25,3,0,,2,32.8,2.0,246.0,1.3448
1547,3451,HND,901742,1021722,Invasi_n  Alturas Celestiales,2,1,44,4,0,,2,82.0,2.0,287.0,3.362
1548,3450,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,39,2,0,,2,61.5,2.0,192.7,2.5215
1549,3449,HND,901742,1021722,Invasi_n Alturas Celestiales,2,1,42,3,0,,2,36.9,2.0,205.0,1.5129
1550,3448,HND,901742,1021721,Toyos,1,2,42,5,0,,2,32.8,2.0,369.0,1.3448
1551,3447,HND,901742,1021722,Toyos,1,1,44,4,0,,2,28.7,2.0,492.0,1.1767
1552,3446,HND,901742,1021721,Toyos,1,1,75,2,1,20.0,2,246.0,2.0,410.0,10.086
1556,3442,HND,901732,1021548,Libertad Centro,1,1,61,3,0,,2,41.0,2.0,143.5,1.681
1557,3441,HND,901732,1021558,Jicarito ,1,1,38,5,0,,2,205.0,,,8.405000000000001
1561,3437,HND,901726,1021452,Los llanos ,1,1,37,9,0,,2,164.0,,,6.724
1562,3436,HND,901726,1021452,Los llanos,1,1,43,4,0,,2,410.0,2.0,123.0,16.810000000000002
1563,3435,HND,901726,1021452,Los llanos,1,2,86,4,0,,2,1025.0,2.0,151.7,42.025
1564,3434,HND,901726,1021452,Los llanos,1,2,56,3,0,,2,820.0,,,33.620000000000005
1565,3433,HND,901726,1021452,Los Llanos,1,2,35,3,0,,2,82.0,2.0,574.0,3.362
1652,3346,HND,901726,1021450,Malpaso,1,1,25,3,0,,2,102.5,,,4.202500000000001
1653,3345,HND,901726,1021450,Malpaso,1,1,36,4,0,,2,102.5,2.0,656.0,4.202500000000001
1654,3344,HND,901726,1021450,Malpaso,1,2,40,3,0,,2,102.5,,,4.202500000000001
1655,3343,HND,901726,1021450,Malpaso,1,1,45,2,0,,2,143.5,,,5.883500000000001
1656,3342,HND,901726,1021450,Malpaso,1,2,42,4,1,25.0,2,82.0,,,3.362
1657,3341,HND,901732,1021546,El Pedernal,1,1,49,6,0,,2,12.3,,,0.5043000000000001
1658,3340,HND,901732,1021546,El Pedernal,1,1,35,4,0,,2,4.1,,,0.1681
1659,3339,HND,901732,1021546,El pedernal,1,1,33,4,0,,2,12.3,,,0.5043000000000001
1660,3338,HND,901732,1021546,El pedernal,1,1,24,4,0,,2,8.2,,,0.3362
1661,3337,HND,901732,1021546,El Pedernal,1,1,39,3,0,,2,12.3,,,0.5043000000000001
1662,3336,HND,901732,1021558,Jicarito ,1,1,65,5,0,,2,246.0,2.0,492.0,10.086
1663,3335,HND,901732,1021567,Eden,1,2,57,4,1,,2,123.0,,,5.043
1664,3334,HND,901732,1021553,Barrio El Centro ,1,1,33,3,0,,2,12.3,,,0.5043000000000001
1667,3331,HND,901742,1021722,Las Minas,1,2,38,5,1,30.0,2,82.0,2.0,410.0,3.362
1668,3330,HND,901742,1021722,Las Minas,1,1,41,5,1,,2,82.0,2.0,328.0,3.362
1669,3329,HND,901730,1021512,LIMA CENTRO,2,1,65,3,0,,2,0.0,,,0.0
1670,3328,HND,901730,1021512,LIMA CENTRO,2,1,38,3,0,,2,410.0,,,16.810000000000002
1671,3327,HND,901730,1021512,LIMA CENTRO,2,2,48,4,0,,2,143.5,,,5.883500000000001
1672,3326,HND,901730,1021512,LIMA CENTRO,2,1,35,3,0,,2,123.0,,,5.043
1693,3305,HND,901742,1021722,Las Minas,1,1,51,4,1,,2,32.8,2.0,41.0,1.3448
1694,3304,HND,901742,1021722,Las Minas,1,2,70,1,1,30.0,2,8.2,2.0,123.0,0.3362
1695,3303,HND,901732,1021547,Puente Jalan ,1,1,17,7,0,,2,0.0,,,0.0
1696,3302,HND,901732,1021547,caserio,1,1,24,3,0,,3,0.0,,,0.0
1697,3301,HND,901732,1021547,Puente Jal_n,1,1,75,4,0,,2,246.0,,,10.086
1698,3300,HND,901732,1021547,Puente Jal_n ,1,1,74,3,1,,2,246.0,,,10.086
1699,3299,HND,901732,1021547,Puente Jal_n ,1,1,27,4,0,,2,410.0,,,16.810000000000002
1700,3298,HND,901742,1021722,Las Minas,1,1,74,2,1,20.0,2,61.5,2.0,410.0,2.5215
1714,3284,HND,901732,1021558,Jicarito ,1,2,56,4,1,30.0,2,410.0,,,16.810000000000002
1720,3278,HND,901732,1021555,El Encino,1,1,70,7,1,10.0,2,8.2,2.0,61.5,0.3362
1721,3277,HND,901732,1021555,El Encino,1,1,29,6,0,,2,246.0,2.0,205.0,10.086
1722,3276,HND,901732,1021555,El Encino,1,1,68,8,1,10.0,2,246.0,,,10.086
1723,3275,HND,901732,1021555,El Encino,1,1,28,4,0,,2,51.25,2.0,196.8,2.1012500000000003
1724,3274,HND,901732,1021555,El Encino,1,1,43,5,1,25.0,2,61.5,2.0,41.0,2.5215
1744,3254,HND,901732,1021547,Sabana Grande ,1,1,45,2,0,,2,0.0,,,0.0
1745,3253,HND,901732,1021547,Sabana Grande ,1,1,68,2,0,,2,615.0,,,25.215
1746,3252,HND,901732,1021547,Sabana Grande ,1,2,35,1,0,,2,20.5,2.0,410.0,0.8405
1747,3251,HND,901732,1021547,Sabana Grande ,1,1,39,3,0,,2,0.0,2.0,574.0,0.0
1748,3250,HND,901732,1021547,Sabana Grande ,1,1,61,2,0,,2,410.0,,,16.810000000000002
1749,3249,HND,901732,1021547,Sabana Grande ,1,1,30,7,0,,2,123.0,2.0,123.0,5.043
1760,3238,HND,901732,1021567,Tablon,1,2,24,2,0,,2,82.0,,,3.362
1761,3237,HND,901732,1021567,Tablon arriba ,1,1,44,5,0,,2,0.0,,,0.0
1762,3236,HND,901732,1021567,Tablon,1,1,21,4,0,,2,0.0,2.0,615.0,0.0
1763,3235,HND,901732,1021558,Jicarito,1,1,41,5,0,,2,205.0,2.0,369.0,8.405000000000001
1780,3218,HND,901742,1021721,Toyos,2,2,45,2,0,,2,0.0,2.0,123.0,0.0
1781,3217,HND,901742,1021721,Toyos,1,1,50,5,0,,2,20.5,2.0,205.0,0.8405
1782,3216,HND,901726,1021442,Aldea Pavana,1,1,50,4,0,,2,0.0,2.0,1640.0,0.0
1783,3215,HND,901726,1021442,Aldea Pavana,1,2,25,5,0,,2,8.2,2.0,533.0,0.3362
1784,3214,HND,901726,1021442,Aldea Pavana,2,2,45,5,0,,2,20.5,,,0.8405
1785,3213,HND,901726,1021442,Aldea Pavana,1,2,45,6,0,,2,41.0,2.0,1025.0,1.681
1786,3212,HND,901726,1021442,Aldea Pavana,1,1,38,5,1,,2,205.0,2.0,533.0,8.405000000000001
1787,3211,HND,901726,1021442,Pavana ,1,1,26,3,0,,2,0.0,2.0,820.0,0.0
1788,3210,HND,901726,1021442,Pavana,1,1,34,6,0,,2,0.0,2.0,90.2,0.0
1789,3209,HND,901726,1021442,Pavana,1,1,45,6,1,,2,164.0,,,6.724
1790,3208,HND,901726,1021442,Pavana ,1,2,75,2,0,,2,410.0,,,16.810000000000002
